,timestamp,item,corp,loc,supply,price,year,month,day,weekday,quarter,weekofyear,dayofyear,days_in_month,is_mon_start,is_mon_end
29630,2020-11-24,CB,D,J,0.0,0.0,2020,11,24,1,4,48,329,30,False,False
29631,2020-11-25,CB,D,J,0.0,0.0,2020,11,25,2,4,48,330,30,False,False
29632,2020-11-26,CB,D,J,0.0,0.0,2020,11,26,3,4,48,331,30,False,False
29633,2020-11-27,CB,D,J,0.0,0.0,2020,11,27,4,4,48,332,30,False,False
29634,2020-11-28,CB,D,J,0.0,0.0,2020,11,28,5,4,48,333,30,False,False
29635,2020-11-29,CB,D,J,0.0,0.0,2020,11,29,6,4,48,334,30,False,False
29636,2020-11-30,CB,D,J,0.0,0.0,2020,11,30,0,4,49,335,30,False,True
29637,2020-12-01,CB,D,J,0.0,0.0,2020,12,1,1,4,49,336,31,True,False
29638,2020-12-02,CB,D,J,0.0,0.0,2020,12,2,2,4,49,337,31,False,False
29639,2020-12-03,CB,D,J,0.0,0.0,2020,12,3,3,4,49,338,31,False,False
29640,2020-12-04,CB,D,J,0.0,0.0,2020,12,4,4,4,49,339,31,False,False
29641,2020-12-05,CB,D,J,0.0,0.0,2020,12,5,5,4,49,340,31,False,False
29642,2020-12-06,CB,D,J,0.0,0.0,2020,12,6,6,4,49,341,31,False,False
29643,2020-12-07,CB,D,J,0.0,0.0,2020,12,7,0,4,50,342,31,False,False
29644,2020-12-08,CB,D,J,0.0,0.0,2020,12,8,1,4,50,343,31,False,False
29645,2020-12-09,CB,D,J,0.0,0.0,2020,12,9,2,4,50,344,31,False,False
29646,2020-12-10,CB,D,J,0.0,0.0,2020,12,10,3,4,50,345,31,False,False
29647,2020-12-11,CB,D,J,0.0,0.0,2020,12,11,4,4,50,346,31,False,False
29648,2020-12-12,CB,D,J,0.0,0.0,2020,12,12,5,4,50,347,31,False,False
29649,2020-12-13,CB,D,J,0.0,0.0,2020,12,13,6,4,50,348,31,False,False
29650,2020-12-14,CB,D,J,0.0,0.0,2020,12,14,0,4,51,349,31,False,False
29651,2020-12-15,CB,D,J,0.0,0.0,2020,12,15,1,4,51,350,31,False,False
29652,2020-12-16,CB,D,J,0.0,0.0,2020,12,16,2,4,51,351,31,False,False
29653,2020-12-17,CB,D,J,0.0,0.0,2020,12,17,3,4,51,352,31,False,False
29654,2020-12-18,CB,D,J,0.0,0.0,2020,12,18,4,4,51,353,31,False,False
29655,2020-12-19,CB,D,J,0.0,0.0,2020,12,19,5,4,51,354,31,False,False
29656,2020-12-20,CB,D,J,0.0,0.0,2020,12,20,6,4,51,355,31,False,False
29657,2020-12-21,CB,D,J,0.0,0.0,2020,12,21,0,4,52,356,31,False,False
29658,2020-12-22,CB,D,J,0.0,0.0,2020,12,22,1,4,52,357,31,False,False
29659,2020-12-23,CB,D,J,0.0,0.0,2020,12,23,2,4,52,358,31,False,False
29660,2020-12-24,CB,D,J,0.0,0.0,2020,12,24,3,4,52,359,31,False,False
29661,2020-12-25,CB,D,J,0.0,0.0,2020,12,25,4,4,52,360,31,False,False
29662,2020-12-26,CB,D,J,0.0,0.0,2020,12,26,5,4,52,361,31,False,False
29663,2020-12-27,CB,D,J,0.0,0.0,2020,12,27,6,4,52,362,31,False,False
29664,2020-12-28,CB,D,J,0.0,0.0,2020,12,28,0,4,53,363,31,False,False
29665,2020-12-29,CB,D,J,0.0,0.0,2020,12,29,1,4,53,364,31,False,False
29666,2020-12-30,CB,D,J,158.0,658.0,2020,12,30,2,4,53,365,31,False,False
29667,2020-12-31,CB,D,J,0.0,0.0,2020,12,31,3,4,53,366,31,False,True
29668,2021-01-01,CB,D,J,0.0,0.0,2021,1,1,4,1,53,1,31,True,False
29669,2021-01-02,CB,D,J,0.0,0.0,2021,1,2,5,1,53,2,31,False,False
29670,2021-01-03,CB,D,J,0.0,0.0,2021,1,3,6,1,53,3,31,False,False
29671,2021-01-04,CB,D,J,0.0,0.0,2021,1,4,0,1,1,4,31,False,False
29672,2021-01-05,CB,D,J,40.0,650.0,2021,1,5,1,1,1,5,31,False,False
29673,2021-01-06,CB,D,J,0.0,0.0,2021,1,6,2,1,1,6,31,False,False
29674,2021-01-07,CB,D,J,0.0,0.0,2021,1,7,3,1,1,7,31,False,False
29675,2021-01-08,CB,D,J,0.0,0.0,2021,1,8,4,1,1,8,31,False,False
29676,2021-01-09,CB,D,J,0.0,0.0,2021,1,9,5,1,1,9,31,False,False
29677,2021-01-10,CB,D,J,0.0,0.0,2021,1,10,6,1,1,10,31,False,False
29678,2021-01-11,CB,D,J,0.0,0.0,2021,1,11,0,1,2,11,31,False,False
29679,2021-01-12,CB,D,J,0.0,0.0,2021,1,12,1,1,2,12,31,False,False
29680,2021-01-13,CB,D,J,0.0,0.0,2021,1,13,2,1,2,13,31,False,False
29681,2021-01-14,CB,D,J,0.0,0.0,2021,1,14,3,1,2,14,31,False,False
29682,2021-01-15,CB,D,J,0.0,0.0,2021,1,15,4,1,2,15,31,False,False
29683,2021-01-16,CB,D,J,0.0,0.0,2021,1,16,5,1,2,16,31,False,False
29684,2021-01-17,CB,D,J,0.0,0.0,2021,1,17,6,1,2,17,31,False,False
29685,2021-01-18,CB,D,J,25040.0,629.0,2021,1,18,0,1,3,18,31,False,False
29686,2021-01-19,CB,D,J,4120.0,568.0,2021,1,19,1,1,3,19,31,False,False
29687,2021-01-20,CB,D,J,560.0,938.0,2021,1,20,2,1,3,20,31,False,False
29688,2021-01-21,CB,D,J,560.0,775.0,2021,1,21,3,1,3,21,31,False,False
29689,2021-01-22,CB,D,J,560.0,812.0,2021,1,22,4,1,3,22,31,False,False
29690,2021-01-23,CB,D,J,7000.0,735.0,2021,1,23,5,1,3,23,31,False,False
29691,2021-01-24,CB,D,J,0.0,0.0,2021,1,24,6,1,3,24,31,False,False
29692,2021-01-25,CB,D,J,0.0,0.0,2021,1,25,0,1,4,25,31,False,False
29693,2021-01-26,CB,D,J,2440.0,771.0,2021,1,26,1,1,4,26,31,False,False
29694,2021-01-27,CB,D,J,2560.0,922.0,2021,1,27,2,1,4,27,31,False,False
29695,2021-01-28,CB,D,J,3288.0,848.0,2021,1,28,3,1,4,28,31,False,False
29696,2021-01-29,CB,D,J,12800.0,620.0,2021,1,29,4,1,4,29,31,False,False
29697,2021-01-30,CB,D,J,0.0,0.0,2021,1,30,5,1,4,30,31,False,False
29698,2021-01-31,CB,D,J,0.0,0.0,2021,1,31,6,1,4,31,31,False,True
29699,2021-02-01,CB,D,J,4280.0,777.0,2021,2,1,0,1,5,32,28,True,False
29700,2021-02-02,CB,D,J,0.0,0.0,2021,2,2,1,1,5,33,28,False,False
29701,2021-02-03,CB,D,J,7088.0,525.0,2021,2,3,2,1,5,34,28,False,False
29702,2021-02-04,CB,D,J,6800.0,660.0,2021,2,4,3,1,5,35,28,False,False
29703,2021-02-05,CB,D,J,10144.0,518.0,2021,2,5,4,1,5,36,28,False,False
29704,2021-02-06,CB,D,J,0.0,0.0,2021,2,6,5,1,5,37,28,False,False
29705,2021-02-07,CB,D,J,0.0,0.0,2021,2,7,6,1,5,38,28,False,False
29706,2021-02-08,CB,D,J,10672.0,470.0,2021,2,8,0,1,6,39,28,False,False
29707,2021-02-09,CB,D,J,14120.0,422.0,2021,2,9,1,1,6,40,28,False,False
29708,2021-02-10,CB,D,J,11360.0,397.0,2021,2,10,2,1,6,41,28,False,False
29709,2021-02-11,CB,D,J,0.0,0.0,2021,2,11,3,1,6,42,28,False,False
29710,2021-02-12,CB,D,J,0.0,0.0,2021,2,12,4,1,6,43,28,False,False
29711,2021-02-13,CB,D,J,0.0,0.0,2021,2,13,5,1,6,44,28,False,False
29712,2021-02-14,CB,D,J,0.0,0.0,2021,2,14,6,1,6,45,28,False,False
29713,2021-02-15,CB,D,J,7680.0,838.0,2021,2,15,0,1,7,46,28,False,False
29714,2021-02-16,CB,D,J,0.0,0.0,2021,2,16,1,1,7,47,28,False,False
29715,2021-02-17,CB,D,J,0.0,0.0,2021,2,17,2,1,7,48,28,False,False
29716,2021-02-18,CB,D,J,18528.0,560.0,2021,2,18,3,1,7,49,28,False,False
29717,2021-02-19,CB,D,J,0.0,0.0,2021,2,19,4,1,7,50,28,False,False
29718,2021-02-20,CB,D,J,23640.0,585.0,2021,2,20,5,1,7,51,28,False,False
29719,2021-02-21,CB,D,J,0.0,0.0,2021,2,21,6,1,7,52,28,False,False
29720,2021-02-22,CB,D,J,15184.0,622.0,2021,2,22,0,1,8,53,28,False,False
29721,2021-02-23,CB,D,J,8840.0,618.0,2021,2,23,1,1,8,54,28,False,False
29722,2021-02-24,CB,D,J,4000.0,608.0,2021,2,24,2,1,8,55,28,False,False
29723,2021-02-25,CB,D,J,18048.0,437.0,2021,2,25,3,1,8,56,28,False,False
29724,2021-02-26,CB,D,J,9216.0,445.0,2021,2,26,4,1,8,57,28,False,False
29725,2021-02-27,CB,D,J,7992.0,486.0,2021,2,27,5,1,8,58,28,False,False
29726,2021-02-28,CB,D,J,0.0,0.0,2021,2,28,6,1,8,59,28,False,True
29727,2021-03-01,CB,D,J,9360.0,503.0,2021,3,1,0,1,9,60,31,True,False
29728,2021-03-02,CB,D,J,18176.0,495.0,2021,3,2,1,1,9,61,31,False,False
29729,2021-03-03,CB,D,J,16672.0,533.0,2021,3,3,2,1,9,62,31,False,False
29730,2021-03-04,CB,D,J,16600.0,466.0,2021,3,4,3,1,9,63,31,False,False
29731,2021-03-05,CB,D,J,16176.0,398.0,2021,3,5,4,1,9,64,31,False,False
29732,2021-03-06,CB,D,J,0.0,0.0,2021,3,6,5,1,9,65,31,False,False
29733,2021-03-07,CB,D,J,0.0,0.0,2021,3,7,6,1,9,66,31,False,False
29734,2021-03-08,CB,D,J,27280.0,367.0,2021,3,8,0,1,10,67,31,False,False
29735,2021-03-09,CB,D,J,15488.0,400.0,2021,3,9,1,1,10,68,31,False,False
29736,2021-03-10,CB,D,J,16144.0,432.0,2021,3,10,2,1,10,69,31,False,False
29737,2021-03-11,CB,D,J,16104.0,423.0,2021,3,11,3,1,10,70,31,False,False
29738,2021-03-12,CB,D,J,8472.0,425.0,2021,3,12,4,1,10,71,31,False,False
29739,2021-03-13,CB,D,J,16320.0,385.0,2021,3,13,5,1,10,72,31,False,False
29740,2021-03-14,CB,D,J,0.0,0.0,2021,3,14,6,1,10,73,31,False,False
29741,2021-03-15,CB,D,J,0.0,0.0,2021,3,15,0,1,11,74,31,False,False
29742,2021-03-16,CB,D,J,10168.0,389.0,2021,3,16,1,1,11,75,31,False,False
29743,2021-03-17,CB,D,J,10000.0,398.0,2021,3,17,2,1,11,76,31,False,False
29744,2021-03-18,CB,D,J,18232.0,424.0,2021,3,18,3,1,11,77,31,False,False
29745,2021-03-19,CB,D,J,9248.0,469.0,2021,3,19,4,1,11,78,31,False,False
29746,2021-03-20,CB,D,J,8792.0,399.0,2021,3,20,5,1,11,79,31,False,False
29747,2021-03-21,CB,D,J,0.0,0.0,2021,3,21,6,1,11,80,31,False,False
29748,2021-03-22,CB,D,J,8192.0,664.0,2021,3,22,0,1,12,81,31,False,False
29749,2021-03-23,CB,D,J,8720.0,667.0,2021,3,23,1,1,12,82,31,False,False
29750,2021-03-24,CB,D,J,6336.0,481.0,2021,3,24,2,1,12,83,31,False,False
29751,2021-03-25,CB,D,J,9120.0,450.0,2021,3,25,3,1,12,84,31,False,False
29752,2021-03-26,CB,D,J,17312.0,398.0,2021,3,26,4,1,12,85,31,False,False
29753,2021-03-27,CB,D,J,11896.0,372.0,2021,3,27,5,1,12,86,31,False,False
29754,2021-03-28,CB,D,J,0.0,0.0,2021,3,28,6,1,12,87,31,False,False
29755,2021-03-29,CB,D,J,18528.0,311.0,2021,3,29,0,1,13,88,31,False,False
29756,2021-03-30,CB,D,J,7840.0,489.0,2021,3,30,1,1,13,89,31,False,False
29757,2021-03-31,CB,D,J,12112.0,388.0,2021,3,31,2,1,13,90,31,False,True
29758,2021-04-01,CB,D,J,17072.0,420.0,2021,4,1,3,2,13,91,30,True,False
29759,2021-04-02,CB,D,J,12808.0,356.0,2021,4,2,4,2,13,92,30,False,False
29760,2021-04-03,CB,D,J,14080.0,422.0,2021,4,3,5,2,13,93,30,False,False
29761,2021-04-04,CB,D,J,0.0,0.0,2021,4,4,6,2,13,94,30,False,False
29762,2021-04-05,CB,D,J,9160.0,210.0,2021,4,5,0,2,14,95,30,False,False
29763,2021-04-06,CB,D,J,0.0,0.0,2021,4,6,1,2,14,96,30,False,False
29764,2021-04-07,CB,D,J,7784.0,492.0,2021,4,7,2,2,14,97,30,False,False
29765,2021-04-08,CB,D,J,5992.0,421.0,2021,4,8,3,2,14,98,30,False,False
29766,2021-04-09,CB,D,J,8128.0,427.0,2021,4,9,4,2,14,99,30,False,False
29767,2021-04-10,CB,D,J,0.0,0.0,2021,4,10,5,2,14,100,30,False,False
29768,2021-04-11,CB,D,J,0.0,0.0,2021,4,11,6,2,14,101,30,False,False
29769,2021-04-12,CB,D,J,23528.0,462.0,2021,4,12,0,2,15,102,30,False,False
29770,2021-04-13,CB,D,J,10992.0,428.0,2021,4,13,1,2,15,103,30,False,False
29771,2021-04-14,CB,D,J,7848.0,442.0,2021,4,14,2,2,15,104,30,False,False
29772,2021-04-15,CB,D,J,0.0,0.0,2021,4,15,3,2,15,105,30,False,False
29773,2021-04-16,CB,D,J,0.0,0.0,2021,4,16,4,2,15,106,30,False,False
29774,2021-04-17,CB,D,J,17472.0,288.0,2021,4,17,5,2,15,107,30,False,False
29775,2021-04-18,CB,D,J,0.0,0.0,2021,4,18,6,2,15,108,30,False,False
29776,2021-04-19,CB,D,J,15624.0,310.0,2021,4,19,0,2,16,109,30,False,False
29777,2021-04-20,CB,D,J,7792.0,335.0,2021,4,20,1,2,16,110,30,False,False
29778,2021-04-21,CB,D,J,23864.0,203.0,2021,4,21,2,2,16,111,30,False,False
29779,2021-04-22,CB,D,J,18496.0,221.0,2021,4,22,3,2,16,112,30,False,False
29780,2021-04-23,CB,D,J,7672.0,186.0,2021,4,23,4,2,16,113,30,False,False
29781,2021-04-24,CB,D,J,7680.0,488.0,2021,4,24,5,2,16,114,30,False,False
29782,2021-04-25,CB,D,J,0.0,0.0,2021,4,25,6,2,16,115,30,False,False
29783,2021-04-26,CB,D,J,4792.0,510.0,2021,4,26,0,2,17,116,30,False,False
29784,2021-04-27,CB,D,J,5344.0,340.0,2021,4,27,1,2,17,117,30,False,False
29785,2021-04-28,CB,D,J,15552.0,319.0,2021,4,28,2,2,17,118,30,False,False
29786,2021-04-29,CB,D,J,14472.0,300.0,2021,4,29,3,2,17,119,30,False,False
29787,2021-04-30,CB,D,J,13568.0,331.0,2021,4,30,4,2,17,120,30,False,True
29788,2021-05-01,CB,D,J,12248.0,267.0,2021,5,1,5,2,17,121,31,True,False
29789,2021-05-02,CB,D,J,0.0,0.0,2021,5,2,6,2,17,122,31,False,False
29790,2021-05-03,CB,D,J,0.0,0.0,2021,5,3,0,2,18,123,31,False,False
29791,2021-05-04,CB,D,J,0.0,0.0,2021,5,4,1,2,18,124,31,False,False
29792,2021-05-05,CB,D,J,0.0,0.0,2021,5,5,2,2,18,125,31,False,False
29793,2021-05-06,CB,D,J,0.0,0.0,2021,5,6,3,2,18,126,31,False,False
29794,2021-05-07,CB,D,J,0.0,0.0,2021,5,7,4,2,18,127,31,False,False
29795,2021-05-08,CB,D,J,0.0,0.0,2021,5,8,5,2,18,128,31,False,False
29796,2021-05-09,CB,D,J,0.0,0.0,2021,5,9,6,2,18,129,31,False,False
29797,2021-05-10,CB,D,J,0.0,0.0,2021,5,10,0,2,19,130,31,False,False
29798,2021-05-11,CB,D,J,0.0,0.0,2021,5,11,1,2,19,131,31,False,False
29799,2021-05-12,CB,D,J,0.0,0.0,2021,5,12,2,2,19,132,31,False,False
29800,2021-05-13,CB,D,J,0.0,0.0,2021,5,13,3,2,19,133,31,False,False
29801,2021-05-14,CB,D,J,0.0,0.0,2021,5,14,4,2,19,134,31,False,False
29802,2021-05-15,CB,D,J,0.0,0.0,2021,5,15,5,2,19,135,31,False,False
29803,2021-05-16,CB,D,J,0.0,0.0,2021,5,16,6,2,19,136,31,False,False
29804,2021-05-17,CB,D,J,0.0,0.0,2021,5,17,0,2,20,137,31,False,False
29805,2021-05-18,CB,D,J,0.0,0.0,2021,5,18,1,2,20,138,31,False,False
29806,2021-05-19,CB,D,J,0.0,0.0,2021,5,19,2,2,20,139,31,False,False
29807,2021-05-20,CB,D,J,0.0,0.0,2021,5,20,3,2,20,140,31,False,False
29808,2021-05-21,CB,D,J,0.0,0.0,2021,5,21,4,2,20,141,31,False,False
29809,2021-05-22,CB,D,J,0.0,0.0,2021,5,22,5,2,20,142,31,False,False
29810,2021-05-23,CB,D,J,0.0,0.0,2021,5,23,6,2,20,143,31,False,False
29811,2021-05-24,CB,D,J,0.0,0.0,2021,5,24,0,2,21,144,31,False,False
29812,2021-05-25,CB,D,J,0.0,0.0,2021,5,25,1,2,21,145,31,False,False
29813,2021-05-26,CB,D,J,0.0,0.0,2021,5,26,2,2,21,146,31,False,False
29814,2021-05-27,CB,D,J,0.0,0.0,2021,5,27,3,2,21,147,31,False,False
29815,2021-05-28,CB,D,J,0.0,0.0,2021,5,28,4,2,21,148,31,False,False
29816,2021-05-29,CB,D,J,0.0,0.0,2021,5,29,5,2,21,149,31,False,False
29817,2021-05-30,CB,D,J,0.0,0.0,2021,5,30,6,2,21,150,31,False,False
29818,2021-05-31,CB,D,J,0.0,0.0,2021,5,31,0,2,22,151,31,False,True
29819,2021-06-01,CB,D,J,0.0,0.0,2021,6,1,1,2,22,152,30,True,False
29820,2021-06-02,CB,D,J,0.0,0.0,2021,6,2,2,2,22,153,30,False,False
29821,2021-06-03,CB,D,J,0.0,0.0,2021,6,3,3,2,22,154,30,False,False
29822,2021-06-04,CB,D,J,0.0,0.0,2021,6,4,4,2,22,155,30,False,False
29823,2021-06-05,CB,D,J,0.0,0.0,2021,6,5,5,2,22,156,30,False,False
29824,2021-06-06,CB,D,J,0.0,0.0,2021,6,6,6,2,22,157,30,False,False
29825,2021-06-07,CB,D,J,0.0,0.0,2021,6,7,0,2,23,158,30,False,False
29826,2021-06-08,CB,D,J,0.0,0.0,2021,6,8,1,2,23,159,30,False,False
29827,2021-06-09,CB,D,J,0.0,0.0,2021,6,9,2,2,23,160,30,False,False
29828,2021-06-10,CB,D,J,0.0,0.0,2021,6,10,3,2,23,161,30,False,False
29829,2021-06-11,CB,D,J,0.0,0.0,2021,6,11,4,2,23,162,30,False,False
29830,2021-06-12,CB,D,J,0.0,0.0,2021,6,12,5,2,23,163,30,False,False
29831,2021-06-13,CB,D,J,0.0,0.0,2021,6,13,6,2,23,164,30,False,False
29832,2021-06-14,CB,D,J,0.0,0.0,2021,6,14,0,2,24,165,30,False,False
29833,2021-06-15,CB,D,J,0.0,0.0,2021,6,15,1,2,24,166,30,False,False
29834,2021-06-16,CB,D,J,0.0,0.0,2021,6,16,2,2,24,167,30,False,False
29835,2021-06-17,CB,D,J,0.0,0.0,2021,6,17,3,2,24,168,30,False,False
29836,2021-06-18,CB,D,J,0.0,0.0,2021,6,18,4,2,24,169,30,False,False
29837,2021-06-19,CB,D,J,0.0,0.0,2021,6,19,5,2,24,170,30,False,False
29838,2021-06-20,CB,D,J,0.0,0.0,2021,6,20,6,2,24,171,30,False,False
29839,2021-06-21,CB,D,J,0.0,0.0,2021,6,21,0,2,25,172,30,False,False
29840,2021-06-22,CB,D,J,0.0,0.0,2021,6,22,1,2,25,173,30,False,False
29841,2021-06-23,CB,D,J,0.0,0.0,2021,6,23,2,2,25,174,30,False,False
29842,2021-06-24,CB,D,J,0.0,0.0,2021,6,24,3,2,25,175,30,False,False
29843,2021-06-25,CB,D,J,0.0,0.0,2021,6,25,4,2,25,176,30,False,False
29844,2021-06-26,CB,D,J,0.0,0.0,2021,6,26,5,2,25,177,30,False,False
29845,2021-06-27,CB,D,J,0.0,0.0,2021,6,27,6,2,25,178,30,False,False
29846,2021-06-28,CB,D,J,0.0,0.0,2021,6,28,0,2,26,179,30,False,False
29847,2021-06-29,CB,D,J,0.0,0.0,2021,6,29,1,2,26,180,30,False,False
29848,2021-06-30,CB,D,J,0.0,0.0,2021,6,30,2,2,26,181,30,False,True
29849,2021-07-01,CB,D,J,0.0,0.0,2021,7,1,3,3,26,182,31,True,False
29850,2021-07-02,CB,D,J,0.0,0.0,2021,7,2,4,3,26,183,31,False,False
29851,2021-07-03,CB,D,J,0.0,0.0,2021,7,3,5,3,26,184,31,False,False
29852,2021-07-04,CB,D,J,0.0,0.0,2021,7,4,6,3,26,185,31,False,False
29853,2021-07-05,CB,D,J,0.0,0.0,2021,7,5,0,3,27,186,31,False,False
29854,2021-07-06,CB,D,J,0.0,0.0,2021,7,6,1,3,27,187,31,False,False
29855,2021-07-07,CB,D,J,0.0,0.0,2021,7,7,2,3,27,188,31,False,False
29856,2021-07-08,CB,D,J,0.0,0.0,2021,7,8,3,3,27,189,31,False,False
29857,2021-07-09,CB,D,J,0.0,0.0,2021,7,9,4,3,27,190,31,False,False
29858,2021-07-10,CB,D,J,0.0,0.0,2021,7,10,5,3,27,191,31,False,False
29859,2021-07-11,CB,D,J,0.0,0.0,2021,7,11,6,3,27,192,31,False,False
29860,2021-07-12,CB,D,J,0.0,0.0,2021,7,12,0,3,28,193,31,False,False
29861,2021-07-13,CB,D,J,0.0,0.0,2021,7,13,1,3,28,194,31,False,False
29862,2021-07-14,CB,D,J,0.0,0.0,2021,7,14,2,3,28,195,31,False,False
29863,2021-07-15,CB,D,J,0.0,0.0,2021,7,15,3,3,28,196,31,False,False
29864,2021-07-16,CB,D,J,0.0,0.0,2021,7,16,4,3,28,197,31,False,False
29865,2021-07-17,CB,D,J,0.0,0.0,2021,7,17,5,3,28,198,31,False,False
29866,2021-07-18,CB,D,J,0.0,0.0,2021,7,18,6,3,28,199,31,False,False
29867,2021-07-19,CB,D,J,0.0,0.0,2021,7,19,0,3,29,200,31,False,False
29868,2021-07-20,CB,D,J,0.0,0.0,2021,7,20,1,3,29,201,31,False,False
29869,2021-07-21,CB,D,J,0.0,0.0,2021,7,21,2,3,29,202,31,False,False
29870,2021-07-22,CB,D,J,0.0,0.0,2021,7,22,3,3,29,203,31,False,False
29871,2021-07-23,CB,D,J,0.0,0.0,2021,7,23,4,3,29,204,31,False,False
29872,2021-07-24,CB,D,J,0.0,0.0,2021,7,24,5,3,29,205,31,False,False
29873,2021-07-25,CB,D,J,0.0,0.0,2021,7,25,6,3,29,206,31,False,False
29874,2021-07-26,CB,D,J,0.0,0.0,2021,7,26,0,3,30,207,31,False,False
29875,2021-07-27,CB,D,J,0.0,0.0,2021,7,27,1,3,30,208,31,False,False
29876,2021-07-28,CB,D,J,0.0,0.0,2021,7,28,2,3,30,209,31,False,False
29877,2021-07-29,CB,D,J,0.0,0.0,2021,7,29,3,3,30,210,31,False,False
29878,2021-07-30,CB,D,J,0.0,0.0,2021,7,30,4,3,30,211,31,False,False
29879,2021-07-31,CB,D,J,0.0,0.0,2021,7,31,5,3,30,212,31,False,True
29880,2021-08-01,CB,D,J,0.0,0.0,2021,8,1,6,3,30,213,31,True,False
29881,2021-08-02,CB,D,J,0.0,0.0,2021,8,2,0,3,31,214,31,False,False
29882,2021-08-03,CB,D,J,0.0,0.0,2021,8,3,1,3,31,215,31,False,False
29883,2021-08-04,CB,D,J,0.0,0.0,2021,8,4,2,3,31,216,31,False,False
29884,2021-08-05,CB,D,J,0.0,0.0,2021,8,5,3,3,31,217,31,False,False
29885,2021-08-06,CB,D,J,0.0,0.0,2021,8,6,4,3,31,218,31,False,False
29886,2021-08-07,CB,D,J,0.0,0.0,2021,8,7,5,3,31,219,31,False,False
29887,2021-08-08,CB,D,J,0.0,0.0,2021,8,8,6,3,31,220,31,False,False
29888,2021-08-09,CB,D,J,0.0,0.0,2021,8,9,0,3,32,221,31,False,False
29889,2021-08-10,CB,D,J,0.0,0.0,2021,8,10,1,3,32,222,31,False,False
29890,2021-08-11,CB,D,J,0.0,0.0,2021,8,11,2,3,32,223,31,False,False
29891,2021-08-12,CB,D,J,0.0,0.0,2021,8,12,3,3,32,224,31,False,False
29892,2021-08-13,CB,D,J,0.0,0.0,2021,8,13,4,3,32,225,31,False,False
29893,2021-08-14,CB,D,J,0.0,0.0,2021,8,14,5,3,32,226,31,False,False
29894,2021-08-15,CB,D,J,0.0,0.0,2021,8,15,6,3,32,227,31,False,False
29895,2021-08-16,CB,D,J,0.0,0.0,2021,8,16,0,3,33,228,31,False,False
29896,2021-08-17,CB,D,J,0.0,0.0,2021,8,17,1,3,33,229,31,False,False
29897,2021-08-18,CB,D,J,0.0,0.0,2021,8,18,2,3,33,230,31,False,False
29898,2021-08-19,CB,D,J,0.0,0.0,2021,8,19,3,3,33,231,31,False,False
29899,2021-08-20,CB,D,J,0.0,0.0,2021,8,20,4,3,33,232,31,False,False
29900,2021-08-21,CB,D,J,0.0,0.0,2021,8,21,5,3,33,233,31,False,False
29901,2021-08-22,CB,D,J,0.0,0.0,2021,8,22,6,3,33,234,31,False,False
29902,2021-08-23,CB,D,J,0.0,0.0,2021,8,23,0,3,34,235,31,False,False
29903,2021-08-24,CB,D,J,0.0,0.0,2021,8,24,1,3,34,236,31,False,False
29904,2021-08-25,CB,D,J,0.0,0.0,2021,8,25,2,3,34,237,31,False,False
29905,2021-08-26,CB,D,J,0.0,0.0,2021,8,26,3,3,34,238,31,False,False
29906,2021-08-27,CB,D,J,0.0,0.0,2021,8,27,4,3,34,239,31,False,False
29907,2021-08-28,CB,D,J,0.0,0.0,2021,8,28,5,3,34,240,31,False,False
29908,2021-08-29,CB,D,J,0.0,0.0,2021,8,29,6,3,34,241,31,False,False
29909,2021-08-30,CB,D,J,0.0,0.0,2021,8,30,0,3,35,242,31,False,False
29910,2021-08-31,CB,D,J,0.0,0.0,2021,8,31,1,3,35,243,31,False,True
29911,2021-09-01,CB,D,J,0.0,0.0,2021,9,1,2,3,35,244,30,True,False
29912,2021-09-02,CB,D,J,0.0,0.0,2021,9,2,3,3,35,245,30,False,False
29913,2021-09-03,CB,D,J,0.0,0.0,2021,9,3,4,3,35,246,30,False,False
29914,2021-09-04,CB,D,J,0.0,0.0,2021,9,4,5,3,35,247,30,False,False
29915,2021-09-05,CB,D,J,0.0,0.0,2021,9,5,6,3,35,248,30,False,False
29916,2021-09-06,CB,D,J,0.0,0.0,2021,9,6,0,3,36,249,30,False,False
29917,2021-09-07,CB,D,J,0.0,0.0,2021,9,7,1,3,36,250,30,False,False
29918,2021-09-08,CB,D,J,0.0,0.0,2021,9,8,2,3,36,251,30,False,False
29919,2021-09-09,CB,D,J,0.0,0.0,2021,9,9,3,3,36,252,30,False,False
29920,2021-09-10,CB,D,J,0.0,0.0,2021,9,10,4,3,36,253,30,False,False
29921,2021-09-11,CB,D,J,0.0,0.0,2021,9,11,5,3,36,254,30,False,False
29922,2021-09-12,CB,D,J,0.0,0.0,2021,9,12,6,3,36,255,30,False,False
29923,2021-09-13,CB,D,J,0.0,0.0,2021,9,13,0,3,37,256,30,False,False
29924,2021-09-14,CB,D,J,0.0,0.0,2021,9,14,1,3,37,257,30,False,False
29925,2021-09-15,CB,D,J,0.0,0.0,2021,9,15,2,3,37,258,30,False,False
29926,2021-09-16,CB,D,J,0.0,0.0,2021,9,16,3,3,37,259,30,False,False
29927,2021-09-17,CB,D,J,0.0,0.0,2021,9,17,4,3,37,260,30,False,False
29928,2021-09-18,CB,D,J,0.0,0.0,2021,9,18,5,3,37,261,30,False,False
29929,2021-09-19,CB,D,J,0.0,0.0,2021,9,19,6,3,37,262,30,False,False
29930,2021-09-20,CB,D,J,0.0,0.0,2021,9,20,0,3,38,263,30,False,False
